X,Y,dbh_m_f,h_m_f,dbh_m_mls,h_m_mls,cw_m_mls,h_m_tt,ca_m2,MBG_Width,MBG_Length,treeID,cw_avg,cw_pi,icw,OBJECTID,Join_Count,TARGET_FID,Field1,X_1,Y_1,H,DBH
754251.089289000025019,3389061.858539999928325,0.325000000000000,7.700000000000000,0.424000000000000,6.980000000000000,9.000000000000000,7.522000000000000,61.250000000000000,8.321000000000000,9.657000000000000,250,8.989000000000001,8.830963827070001,8.909981913539999,1,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754219.000144000048749,3389035.233070000074804,0.274000000000000,5.700000000000000,0.360000000000000,5.410000000000000,8.100000000000000,5.528000000000000,43.250000000000000,7.071000000000000,8.515000000000001,258,7.793000000000000,7.420755373260000,7.606877686630000,2,0,1,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754182.715186999994330,3389005.642459999769926,0.315000000000000,6.200000000000000,0.350000000000000,6.190000000000000,9.600000000000000,6.588000000000000,58.250000000000000,7.647000000000000,9.823000000000000,264,8.734999999999999,8.611980229940000,8.673490114970001,3,0,2,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754136.122763999970630,3388966.805079999845475,0.307000000000000,7.300000000000000,0.300000000000000,7.220000000000000,8.800000000000001,7.626000000000000,59.875000000000000,8.222000000000000,9.823000000000000,277,9.022500000000001,8.731278127570000,8.876889063789999,4,0,3,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754077.939157000044361,3388918.526329999789596,0.310000000000000,8.199999999999999,0.360000000000000,7.400000000000000,11.199999999999999,7.747000000000000,81.000000000000000,9.241000000000000,11.180000000000000,284,10.210500000000000,10.155412503899999,10.182956251900000,5,1,4,28,754077.505762999993749,3388917.778659999836236,7.027783800000000,0.364434493428000
754032.060586999985389,3388881.238189999945462,0.277000000000000,6.200000000000000,0.310000000000000,6.100000000000000,7.300000000000000,6.318000000000000,33.875000000000000,6.261000000000000,7.159000000000000,294,6.710000000000000,6.567418791120000,6.638709395560000,6,1,5,34,754030.814083999954164,3388879.035439999774098,6.299817800000000,0.330718913883000
753974.669353000004776,3388851.732629999984056,0.208000000000000,9.199999999999999,0.265000000000000,8.900000000000000,5.700000000000000,9.080000000000000,24.875000000000000,4.950000000000000,6.708000000000000,304,5.829000000000000,5.627773420750000,5.728386710370000,7,0,6,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754000.953666000044905,3388874.872769999783486,0.150000000000000,6.300000000000000,0.190000000000000,6.750000000000000,3.700000000000000,6.761000000000000,11.750000000000000,3.795000000000000,4.272000000000000,297,4.033500000000000,3.867888913950000,3.950694456970000,8,0,7,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753940.192522000055760,3388819.455490000080317,0.193000000000000,7.000000000000000,0.285000000000000,6.400000000000000,4.200000000000000,6.620000000000000,11.500000000000000,3.500000000000000,4.528000000000000,315,4.014000000000000,3.826519928660000,3.920259964330000,9,0,8,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753936.738705000025220,3388801.799939999822527,0.170000000000000,4.500000000000000,0.220000000000000,5.100000000000000,5.600000000000000,5.320000000000000,20.875000000000000,4.802000000000000,6.083000000000000,317,5.442500000000000,5.155470443750000,5.298985221870000,10,0,9,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753891.204824000014924,3388760.695590000133961,0.203000000000000,5.900000000000000,0.290000000000000,5.370000000000000,7.200000000000000,5.908000000000000,29.625000000000000,5.982000000000000,6.801000000000000,325,6.391500000000000,6.141638341090000,6.266569170550000,11,0,10,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753809.379659999976866,3388703.916799999773502,0.660000000000000,12.600000000000000,0.750000000000000,13.199999999999999,17.699999999999999,13.474000000000000,219.875000000000000,15.768000000000001,18.439000000000000,337,17.103500000000000,16.731812361399999,16.917656180700000,12,0,11,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753746.585580999962986,3388615.431570000015199,0.541000000000000,10.699999999999999,0.630000000000000,10.100000000000000,11.900000000000000,10.390000000000001,78.250000000000000,9.125999999999999,12.093000000000000,342,10.609500000000001,9.981532666660000,10.295516333300000,13,0,12,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753752.123463999945670,3388572.543839999940246,0.188000000000000,5.600000000000000,0.210000000000000,5.500000000000000,5.900000000000000,5.553000000000000,21.375000000000000,4.850000000000000,5.852000000000000,351,5.351000000000000,5.216847253730000,5.283923626860000,14,0,13,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753753.827098999987356,3388524.218929999973625,0.183000000000000,6.400000000000000,0.270000000000000,6.400000000000000,8.500000000000000,6.514000000000000,52.375000000000000,7.500000000000000,8.901999999999999,360,8.201000000000001,8.166144815979999,8.183572407990001,15,1,14,26,753754.300173999974504,3388523.262660000007600,5.943214000000000,0.279508497187000
753786.777325000031851,3388441.736000000033528,0.345000000000000,8.300000000000001,0.400000000000000,7.500000000000000,11.199999999999999,7.603000000000000,82.750000000000000,9.500000000000000,11.236000000000001,364,10.368000000000000,10.264529815200000,10.316264907600001,16,0,15,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753783.501570999971591,3388400.415560000110418,0.279000000000000,9.900000000000000,0.260000000000000,8.300000000000001,7.900000000000000,8.813000000000001,93.125000000000000,7.417000000000000,15.297000000000001,370,11.356999999999999,10.889005124600001,11.123002562300000,17,0,16,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753815.440229999949224,3388385.910720000043511,0.305000000000000,5.900000000000000,0.300000000000000,5.600000000000000,7.600000000000000,5.756000000000000,32.375000000000000,6.000000000000000,7.382000000000000,375,6.691000000000000,6.420368389800000,6.555684194900000,18,0,17,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753836.069892999948934,3388349.514179999940097,0.691000000000000,14.500000000000000,0.780000000000000,14.199999999999999,16.199999999999999,14.343999999999999,170.375000000000000,12.279000000000000,17.847000000000001,379,15.063000000000001,14.728482183700001,14.895741091800000,19,0,18,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753860.559567000018433,3388285.321709999814630,0.409000000000000,7.700000000000000,0.500000000000000,7.100000000000000,11.100000000000000,7.285000000000000,85.125000000000000,8.900000000000000,12.648999999999999,383,10.774500000000000,10.410788454600000,10.592644227299999,20,0,19,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753843.851074000005610,3388219.304150000214577,0.356000000000000,7.900000000000000,0.420000000000000,7.100000000000000,9.800000000000001,7.211000000000000,66.375000000000000,8.619999999999999,10.124000000000001,385,9.372000000000000,9.193001402249999,9.282500701129999,21,0,20,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753823.276855999953113,3388185.903119999915361,0.500000000000000,9.000000000000000,0.510000000000000,8.859999999999999,12.699999999999999,9.021000000000001,113.625000000000000,11.228000000000000,13.509000000000000,393,12.368499999999999,12.027960894100000,12.198230447100000,22,1,21,5,753823.267417000024579,3388187.113870000001043,7.370365100000000,0.592927061282000
753773.456265000044368,3388215.380640000104904,0.864000000000000,12.900000000000000,0.925000000000000,12.199999999999999,18.300000000000001,12.493000000000000,130.625000000000000,11.686000000000000,15.305000000000000,387,13.495500000000000,12.896391570200000,13.195945785099999,23,0,22,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753828.631823000032455,3388124.782689999789000,0.335000000000000,10.100000000000000,0.410000000000000,9.000000000000000,8.699999999999999,9.122000000000000,158.250000000000000,10.698000000000000,20.863000000000000,406,15.780500000000000,14.194722891100000,14.987611445500001,24,0,23,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753885.356419999967329,3388157.270810000132769,0.259000000000000,7.100000000000000,0.240000000000000,6.750000000000000,7.800000000000000,7.133000000000000,42.625000000000000,7.071000000000000,8.246000000000000,400,7.658500000000000,7.366942078930000,7.512721039470000,25,0,24,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753899.751976000028662,3388167.552010000217706,0.226000000000000,7.200000000000000,0.310000000000000,6.700000000000000,6.500000000000000,6.996000000000000,29.750000000000000,4.950000000000000,7.280000000000000,396,6.115000000000000,6.154581745000000,6.134790872500000,26,0,25,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753879.793352999957278,3388346.680670000147074,0.561000000000000,13.100000000000000,0.610000000000000,12.900000000000000,13.699999999999999,13.068000000000000,313.875000000000000,16.100000000000001,27.102000000000000,380,21.600999999999999,19.990949504800000,20.795974752399999,27,0,26,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753864.535903000039980,3388382.860929999966174,0.869000000000000,15.000000000000000,0.865000000000000,12.800000000000001,16.199999999999999,13.460000000000001,156.500000000000000,12.182000000000000,17.951000000000001,376,15.066500000000000,14.116018870500000,14.591259435200000,28,0,27,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753791.819577999995090,3388521.854189999867231,0.236000000000000,9.000000000000000,0.340000000000000,8.800000000000001,9.900000000000000,9.305000000000000,65.750000000000000,8.500000000000000,10.124000000000001,361,9.311999999999999,9.149617481969999,9.230808740980001,29,1,28,18,753792.938496000017039,3388520.872979999985546,8.404563200000000,0.279508497187000
753786.472167999949306,3388570.208329999819398,0.102000000000000,4.500000000000000,0.170000000000000,5.200000000000000,4.400000000000000,5.499000000000000,11.125000000000000,3.500000000000000,4.243000000000000,352,3.871500000000000,3.763613946090000,3.817556973040000,30,0,29,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753802.774539000005461,3388620.075860000215471,0.089000000000000,5.000000000000000,0.120000000000000,5.400000000000000,3.200000000000000,5.597000000000000,6.000000000000000,2.500000000000000,3.354000000000000,341,2.927000000000000,2.763953195770000,2.845476597890000,31,0,30,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753880.490026999963447,3388706.028249999973923,0.274000000000000,6.900000000000000,0.360000000000000,6.200000000000000,6.900000000000000,6.300000000000000,35.000000000000000,6.364000000000000,7.280000000000000,336,6.822000000000000,6.675581178120000,6.748790589060000,32,1,31,36,753881.847219999996014,3388705.847320000175387,6.098214200000000,0.265165042945000
753901.632646000012755,3388727.196279999800026,0.249000000000000,5.600000000000000,0.290000000000000,5.300000000000000,7.200000000000000,5.560000000000000,34.375000000000000,6.314000000000000,7.159000000000000,329,6.736500000000000,6.615709285500000,6.676104642750000,33,0,32,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753934.950243999948725,3388758.170679999981076,0.203000000000000,5.100000000000000,0.250000000000000,4.700000000000000,6.000000000000000,5.199000000000000,25.875000000000000,5.376000000000000,6.727000000000000,324,6.051500000000000,5.739779892990000,5.895639946500000,34,0,33,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753969.025364000000991,3388787.246350000146776,0.249000000000000,5.900000000000000,0.300000000000000,5.700000000000000,6.800000000000000,5.884000000000000,30.375000000000000,5.900000000000000,6.964000000000000,320,6.432000000000000,6.218894690480000,6.325447345240000,35,0,34,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
753979.056224999949336,3388796.771929999813437,0.315000000000000,7.700000000000000,0.367000000000000,6.700000000000000,10.000000000000000,7.142000000000000,54.250000000000000,6.914000000000000,10.295999999999999,318,8.605000000000000,8.311031542589999,8.458015771290000,36,0,35,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754014.241039999993518,3388826.033090000040829,0.262000000000000,7.300000000000000,0.334000000000000,6.500000000000000,8.600000000000000,6.805000000000000,45.125000000000000,6.637000000000000,8.746000000000000,312,7.691500000000000,7.579903327630000,7.635701663810000,37,0,36,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754049.171575000043958,3388854.872119999956340,0.302000000000000,7.300000000000000,0.410000000000000,6.700000000000000,10.699999999999999,7.045000000000000,61.000000000000000,7.425000000000000,10.548000000000000,302,8.986499999999999,8.812923024110001,8.899711512050001,38,0,37,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754074.675692999968305,3388876.324270000215620,0.498000000000000,10.000000000000000,0.520000000000000,9.199999999999999,13.699999999999999,9.561999999999999,121.375000000000000,12.021000000000001,13.657000000000000,296,12.839000000000000,12.431389694700000,12.635194847399999,39,1,38,29,754075.944564000004902,3388876.056869999971241,8.344021500000000,0.522912516584000
754120.180025000008754,3388913.130750000011176,0.287000000000000,8.500000000000000,0.390000000000000,8.300000000000001,10.900000000000000,8.347000000000000,67.125000000000000,8.484999999999999,10.699999999999999,285,9.592499999999999,9.244793369260000,9.418646684630000,40,0,39,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754143.110046999994665,3388932.499139999970794,0.239000000000000,6.200000000000000,0.240000000000000,6.200000000000000,7.700000000000000,6.290000000000000,41.000000000000000,7.350000000000000,7.906000000000000,281,7.628000000000000,7.225151993840000,7.426575996920000,41,0,40,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754166.486603999976069,3388952.338659999892116,0.201000000000000,5.300000000000000,0.265000000000000,5.200000000000000,4.600000000000000,5.433000000000000,20.125000000000000,4.576000000000000,5.852000000000000,279,5.214000000000000,5.062010059040000,5.138005029520000,42,0,41,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754191.027236999943852,3388971.374079999979585,0.254000000000000,6.400000000000000,0.325000000000000,5.700000000000000,8.100000000000000,5.752000000000000,34.000000000000000,5.544000000000000,7.762000000000000,276,6.653000000000000,6.579524642480000,6.616262321240000,43,0,42,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754213.820246999966912,3388990.634219999890774,0.330000000000000,6.800000000000000,0.370000000000000,6.700000000000000,8.699999999999999,6.972000000000000,50.625000000000000,7.480000000000000,8.846000000000000,267,8.163000000000000,8.028558522690000,8.095779261340001,44,0,43,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754238.805132000008598,3389010.695619999896735,0.241000000000000,5.900000000000000,0.275000000000000,6.100000000000000,6.500000000000000,6.205000000000000,33.375000000000000,6.200000000000000,7.382000000000000,263,6.791000000000000,6.518770574700000,6.654885287350000,45,0,44,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754260.634312000009231,3389029.617039999924600,0.279000000000000,6.300000000000000,0.342000000000000,6.200000000000000,8.600000000000000,6.483000000000000,42.750000000000000,6.791000000000000,8.382000000000000,259,7.586500000000000,7.377736139050000,7.482118069520000,46,1,45,52,754261.421593999955803,3389029.688829999882728,5.440741000000000,0.318688719600000
754272.515148999984376,3389039.478829999919981,0.315000000000000,6.300000000000000,0.344000000000000,6.400000000000000,9.000000000000000,6.631000000000000,59.125000000000000,7.826000000000000,9.708000000000000,257,8.766999999999999,8.676421386870000,8.721710693429999,47,1,46,50,754273.064785000053234,3389039.317720000166446,5.803040400000000,0.353553390593000
754284.927807000000030,3389048.501840000040829,0.427000000000000,7.700000000000000,0.530000000000000,7.700000000000000,11.199999999999999,7.878000000000000,93.000000000000000,10.286000000000000,11.705000000000000,255,10.995500000000000,10.881694613400001,10.938597306700000,48,1,47,49,754284.416402000002563,3389048.896889999974519,6.920453400000000,0.475985819116000
754298.129954000003636,3389053.772619999945164,0.206000000000000,6.500000000000000,0.285000000000000,6.000000000000000,5.400000000000000,6.475000000000000,18.625000000000000,4.000000000000000,5.701000000000000,253,4.850500000000000,4.869711133190000,4.860105566590000,49,0,48,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754292.793678999994881,3389055.001430000178516,0.201000000000000,6.200000000000000,0.252000000000000,6.600000000000000,5.700000000000000,7.038000000000000,22.500000000000000,5.218000000000000,5.852000000000000,252,5.535000000000000,5.352372348460000,5.443686174230000,50,0,49,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754319.151867000036873,3389078.000469999853522,0.458424001932000,7.900000095370000,0.000000000000000,0.000000000000000,0.000000000000000,7.356000000000000,91.000000000000000,10.004000000000000,11.853000000000000,245,10.928500000000000,10.764051215500000,10.846275607800001,51,0,50,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754330.605529000051320,3389086.532180000096560,0.329872012138000,5.900000095370000,0.000000000000000,0.000000000000000,0.000000000000000,6.353000000000000,52.250000000000000,7.778000000000000,8.859999999999999,244,8.319000000000001,8.156394191820000,8.237697095910001,52,0,51,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754364.169463000027463,3389115.853800000157207,0.538465976716000,8.399999618530000,0.000000000000000,0.000000000000000,0.000000000000000,8.395000000000000,127.250000000000000,11.311000000000000,14.396000000000001,241,12.853500000000000,12.728697186600000,12.791098593299999,53,1,52,58,754365.848848000052385,3389116.508919999934733,6.545510000000000,0.605959982177000
754399.552639000001363,3389144.614479999989271,0.339574009180000,5.199999809270000,0.000000000000000,0.000000000000000,0.000000000000000,6.162000000000000,43.875000000000000,7.071000000000000,8.731999999999999,238,7.901500000000000,7.474181227750000,7.687840613880000,54,0,53,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
754411.469085999997333,3389154.186670000199229,0.417189985514000,7.099999904630000,0.000000000000000,0.000000000000000,0.000000000000000,6.954000000000000,87.750000000000000,9.839000000000000,11.885000000000000,237,10.862000000000000,10.570088459899999,10.716044230000000,55,1,54,61,754412.171864000032656,3389155.060409999918193,5.979478600000000,0.405046293650000
754465.632251000031829,3389198.933310000225902,0.543317973614000,10.899999618500001,0.000000000000000,0.000000000000000,0.000000000000000,9.353000000000000,136.625000000000000,11.791000000000000,16.347999999999999,233,14.069500000000000,13.189251411600001,13.629375705799999,56,1,55,79,754464.638819999992847,3389201.396250000223517,8.818793599999999,0.176776695297000
754481.165188999962993,3389214.445729999803007,0.378381997346000,8.399999618530000,0.000000000000000,0.000000000000000,0.000000000000000,7.847000000000000,242.875000000000000,14.199999999999999,24.254000000000001,230,19.227000000000000,17.585165749200002,18.406082874599999,57,1,56,78,754483.453759999945760,3389214.666350000072271,6.913640400000000,0.330718913883000
754534.017896999954246,3389238.976180000230670,0.533616006374000,10.100000381499999,0.000000000000000,0.000000000000000,0.000000000000000,9.625999999999999,149.250000000000000,12.260000000000000,15.692000000000000,223,13.976000000000001,13.785173268799999,13.880586634400000,58,1,57,69,754534.774713000049815,3389240.087660000193864,8.573952500000001,0.522912516584000
754538.222057000035420,3389255.719949999824166,0.441446006298000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.500000000000000,159.000000000000000,10.890000000000001,19.474000000000000,222,15.182000000000000,14.228319915300000,14.705159957699999,59,1,58,76,754534.890431000036187,3389257.505650000181049,7.213119400000000,0.450693909433000
754544.216309000039473,3389262.723000000230968,0.562722027302000,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.436000000000000,197.375000000000000,13.121000000000000,23.265000000000001,218,18.193000000000001,15.852622973600001,17.022811486799998,60,1,59,68,754541.919369000010192,3389263.393600000068545,8.930098500000000,0.537645329190000
754842.184746999992058,3389478.193800000008196,0.174637600780000,6.300000190730000,0.000000000000000,0.000000000000000,0.000000000000000,6.677000000000000,24.500000000000000,5.100000000000000,6.708000000000000,214,5.904000000000000,5.585191925620000,5.744595962810000,61,0,60,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
